day_sin,day_cos,temp,clouds_all,traffic_volume
-0.2588190450902361,-0.9659258262923599,0.6647807637906653,0.0,0.2863122645458351
-0.49999999999701744,-0.8660254037861607,0.6665095080936667,0.32,0.2345472303613785
-0.7071067811803803,-0.7071067811927148,0.6500078579286499,0.32,0.09250732524068649
-0.8660254037847148,-0.4999999999995217,0.6421499292786428,0.32,0.07715920189758617
-0.8660254037847148,-0.4999999999995217,0.6342920006286348,0.08,0.04185851820845542
-0.9659258262878452,-0.25881904510708537,0.6267483891246264,0.08,0.03725408120552533
-1.0,-1.0003473878822704e-11,0.6204620462046209,0.08,0.06097390819031673
-0.965925826289257,0.2588190451018162,0.6154329718686156,0.0,0.11120413004046324
-0.8660254037874423,0.49999999999479755,0.6115040075436116,0.0,0.16896888516813172
-0.7071067811945273,0.7071067811785677,0.6226622662266226,0.0,0.2644063066834101
-0.5000000000017416,0.8660254037834331,0.6399497092566402,0.0,0.3657039207478722
-0.25881904510956133,0.9659258262871817,0.6834826339776838,0.0,0.4854192828240547
-1.2566818030417223e-11,1.0,0.7435172088637434,0.0,0.5258825170922282
0.2588190450993402,0.9659258262899205,0.8035517837498038,0.0,0.537044788614483
0.4999999999925776,0.866025403788724,0.8337262297658339,0.0,0.5484861169247942
0.707106781187045,0.7071067811860501,0.8374980355178381,0.0,0.5462536626203432
0.8660254037821514,0.5000000000039616,0.8393839383938402,0.08,0.548346588530766
0.9659258262865184,0.25881904511203735,0.8659437372308667,0.08,0.589088879586996
1.0,5.782469536448897e-13,0.8203677510608203,0.08,0.5977396400167434
0.965925826290584,-0.2588190450968642,0.7925506836397926,0.0,0.5345332775219757
0.8660254037900056,-0.4999999999903577,0.7355021216407356,0.0,0.5689967908469373
0.7071067811878627,-0.7071067811852324,0.7029702970297032,0.0,0.43365424863959817
0.5000000000061815,-0.8660254037808698,0.6886688668866889,0.0,0.2898004743965397
0.25881904511451337,-0.9659258262858549,0.6756247053276758,0.0,0.18906097390819032
3.1415911052394084e-12,-1.0,0.6639949709256645,0.0,0.11790149295381612
-0.2588190450943882,-0.9659258262912473,0.6647807637906653,0.0,0.0612529649783731
-0.5000000000007401,-0.8660254037840114,0.6595945308816602,0.0,0.04102134784428631
-0.7071067811834199,-0.7071067811896753,0.6511079679396512,0.0,0.021068787498255897
-0.8660254037795881,-0.5000000000084014,0.6509508093666514,0.0,0.031812473838426114
-0.9659258262889577,-0.2588190451029333,0.6154329718686156,0.0,0.10311148318682853
-1.0,-5.704935256833927e-12,0.6352349520666354,0.0,0.35523929119575837
-0.9659258262919108,0.25881904509191217,0.6390067578186396,0.0,0.7559648388447049
-0.866025403785293,0.4999999999985202,0.6361779035046369,0.0,0.8306125296497837
-0.7071067811914878,0.7071067811816073,0.6501650165016506,0.0,0.6641551555741593
-0.5000000000106213,0.8660254037783064,0.6666666666666674,0.0,0.6089019115389982
-0.25881904510540926,0.9659258262882943,0.7185289957567194,0.0,0.5480675317427096
-8.268279408428447e-12,1.0,0.7727487034417728,0.0,0.5809962327333612
0.25881904510349224,0.965925826288808,0.8337262297658339,0.0,0.5934142598018697
0.49999999999630024,0.8660254037865747,0.8573000157158579,0.0,0.583926329007953
0.7071067811797946,0.7071067811933004,0.8503850385038505,0.0,0.6149016324822101
0.8660254037843007,0.5000000000002389,0.8448844884488449,0.0,0.7068508441467839
0.9659258262876309,0.2588190451078853,0.8725443972968736,0.0,0.8925631365982978
1.0,1.0831623560022965e-11,0.8294829482948303,0.0,0.8234965815543462
0.9659258262894714,-0.2588190451010163,0.8040232594688042,0.0,0.5849030277661503
0.8660254037878564,-0.49999999999408035,0.7733773377337738,0.0,0.3951444118878192
0.7071067811951129,-0.7071067811779821,0.7557755775577566,0.0,0.285475094181666
0.5000000000024588,-0.8660254037830191,0.7443030017287442,0.08,0.23566345751360399
0.2588190451103613,-0.9659258262869674,0.7344020116297352,0.08,0.18027068508441468
-1.1569475167493682e-12,-1.0,0.7224579600817234,0.08,0.12376168550299986
-0.25881904509854026,-0.9659258262901349,0.7094137985227094,0.12,0.08371703641691085
-0.4999999999918604,-0.8660254037891381,0.6999842841427006,0.12,0.0778568438677271
-0.7071067811864593,-0.7071067811866357,0.6966839541096976,0.12,0.06195060694851402
-0.8660254037817373,-0.5000000000046788,0.6919691969196928,0.44,0.06236919213059858
-0.965925826286304,-0.25881904511283726,0.6932264655036939,0.44,0.12627319659550718
-1.0,-1.4063966348451507e-12,0.6936979412226933,0.44,0.409376308078694
-0.9659258262907983,0.25881904509606424,0.6979412226936987,0.64,0.8031254360262313
-0.8660254037904197,0.4999999999896405,0.6946408926606948,0.64,0.8491698060555323
-0.7071067811884483,0.7071067811846468,0.6875687568756876,0.64,0.7460583228687038
-0.5000000000068987,0.8660254037804557,0.6889831840326894,0.64,0.6772708246128086
-0.2588190451012572,0.9659258262894068,0.6990413327046991,0.64,0.5547648946560625
-3.96974078643967e-12,1.0,0.7224579600817234,0.64,0.5705316031812474
0.2588190450935883,0.9659258262914617,0.7617476033317625,0.64,0.6054137016882936
0.5000000000000229,0.8660254037844254,0.7887788778877884,0.64,0.6165759732105484
0.7071067811828342,0.7071067811902608,0.8431557441458435,0.64,0.7035021626901075
0.866025403779174,0.5000000000091186,0.836240766933837,0.48,0.7682433375191852
0.9659258262887435,0.2588190451037332,0.8239823982398238,0.48,0.8461001813869122
1.0,6.533084938034188e-12,0.8170674210278173,0.48,0.7863820287428491
0.9659258262921252,-0.25881904509111225,0.8057520037718064,0.92,0.5670433933305428
0.8660254037857071,-0.499999999997803,0.7832783278327837,0.92,0.3977954513743547
0.7071067811920734,-0.7071067811810217,0.764733616218765,0.92,0.31519464210966935
0.49999999999873623,-0.8660254037851683,0.7446173188747447,1.0,0.2773824473280313
0.25881904510620923,-0.96592582628808,0.7298444130127302,1.0,0.160876238314497
9.096429089628707e-12,-1.0,0.726072607260726,1.0,0.14301660387888934
-0.2588190451026923,-0.9659258262890223,0.7183718371837187,0.88,0.05595088600530208
-0.49999999999558303,-0.8660254037869888,0.7152286657237155,0.88,0.02804520719966513
-0.7071067811792091,-0.7071067811938859,0.6855256954266857,0.88,0.018138691223664013
-0.8660254037838866,-0.5000000000009561,0.6759390224736763,0.92,0.0283242639877215
-0.9659258262874165,-0.2588190451086852,0.6767248153386771,0.92,0.10283242639877216
-1.0,-1.1659773241223226e-11,0.7497564042118499,0.92,0.35607646155992745
-0.9659258262896857,0.25881904510021636,0.6892346377494891,0.8,0.7498255895074647
-0.8660254037882704,0.49999999999336314,0.6892346377494891,0.8,0.82782196176922
-0.7071067811956986,0.7071067811773966,0.6892346377494891,0.8,0.8087065717873587
-0.500000000003176,0.866025403782605,0.6801037246581809,0.0,0.6622017580577647
-0.2588190451111612,0.965925826286753,0.6801037246581809,0.0,0.5832286870378122
3.287978355491072e-13,1.0,0.6801037246581809,0.0,0.6077856843867727
0.25881904509774034,0.9659258262903492,0.6988841741316993,0.0,0.6234128645179293
0.4999999999911432,0.8660254037895521,0.6988841741316993,0.0,0.6089019115389982
0.7071067811858738,0.7071067811872214,0.6988841741316993,0.0,0.6747593135203014
0.8660254037813233,0.500000000005396,0.7132484677039135,0.0,0.7314078414957443
0.9659258262860897,0.25881904511363724,0.7132484677039135,0.0,0.8081484582112459
1.0,2.2345463160454115e-12,0.7132484677039135,0.0,0.7777312683131017
0.9659258262910126,-0.2588190450952643,0.6756404211849758,0.0,0.5738802846379237
0.8660254037908338,-0.4999999999889233,0.6756404211849758,0.0,0.43672387330821827
0.7071067811890339,-0.7071067811840612,0.6756404211849758,0.0,0.34965815543463097
0.5000000000076159,-0.8660254037800416,0.6377966368065384,0.0,0.32691502720803683
0.25881904510205717,-0.9659258262891925,0.6377966368065384,0.0,0.24738384261197152
4.7978904676399304e-12,-1.0,0.6377966368065384,0.0,0.2786382028742849
-0.25881904509278836,-0.9659258262916761,0.6180260883231177,0.0,0.07478721919910702
-0.4999999999993057,-0.8660254037848395,0.6180260883231177,0.0,0.044090972512906376
-0.7071067811822486,-0.7071067811908465,0.6011158258683014,0.0,0.02246407143853774
-0.8660254037787599,-0.5000000000098358,0.6011158258683014,0.0,0.02944049113994698
-0.9659258262885291,-0.25881904510453313,0.6011158258683014,0.0,0.10004185851820846
-1.0,-7.36123461923445e-12,0.5767876787678774,0.0,0.36151806892702665
-0.9659258262923395,0.25881904509031234,0.5767876787678774,0.0,0.7750802288265661
-0.8660254037861211,0.4999999999970858,0.5767876787678774,0.0,0.845123482628715
-0.7071067811926589,0.7071067811804361,0.6382366808109379,0.36,0.778707967071299
-0.49999999999945344,0.8660254037847542,0.6378909319503401,0.0,0.6361099483744942
-0.25881904510700915,0.9659258262878656,0.6378909319503401,0.0,0.589926049951165
-9.924578770828968e-12,1.0,0.6378909319503401,0.0,0.6024836054137016
0.2588190451018924,0.9659258262892366,0.6896275341819904,0.0,0.6097390819031673
0.4999999999948659,0.8660254037874029,0.6896275341819904,0.0,0.6207618250313939
0.7071067811786236,0.7071067811944716,0.7033474776049036,0.56,0.6405748569833961
0.8660254037834726,0.5000000000016733,0.7033474776049036,0.56,0.6966652713827264
0.9659258262872021,0.25881904510948517,0.7033474776049036,0.56,0.8073112878470768
1.0,1.2487922922423487e-11,0.7033474776049036,0.56,0.7466164364448165
0.9659258262899001,-0.2588190450994164,0.671522866572372,0.48,0.5787637784289102
0.8660254037886845,-0.49999999999264594,0.671522866572372,0.48,0.4160736709920469
0.7071067811859943,-0.7071067811871007,0.6365865157944373,0.92,0.3751918515417888
0.5000000000038932,-0.8660254037821908,0.6365865157944373,0.92,0.351192967768941
0.25881904511196113,-0.9659258262865388,0.6365865157944373,0.92,0.21710618110785543
4.993518456511537e-13,-1.0,0.56006600660066,0.92,0.1252964978373099
-0.2588190450969404,-0.9659258262905636,0.56006600660066,0.92,0.05636947118738664
-0.499999999990426,-0.8660254037899662,0.56006600660066,0.92,0.030696246686200645
-0.7071067811852881,-0.7071067811878069,0.5418356121326426,0.92,0.021068787498255897
-0.8660254037809092,-0.5000000000061132,0.5418356121326426,0.92,0.03334728617273615
-0.9659258262858753,-0.25881904511443715,0.5418356121326426,0.92,0.08762383144970001
-1.0,-3.0626959972456723e-12,0.5338676724815348,0.8,0.334589088879587
-0.965925826291227,0.2588190450944644,0.5338676724815348,0.8,0.7555462536626203
-0.8660254037839719,0.5000000000008085,0.5338676724815348,0.8,0.8541928282405469
-0.7071067811896194,0.7071067811834756,0.5542668552569547,0.0,0.7247104785823915
-0.5000000000083331,0.8660254037796276,0.568568285399969,0.0,0.6252267336402958
-0.2588190451028571,0.9659258262889782,0.568568285399969,0.0,0.6015069066555043
-5.626040148840191e-12,1.0,0.568568285399969,0.0,0.6154597460583229
0.2588190450919884,0.9659258262918904,0.5936665095080946,0.12,0.6165759732105484
0.4999999999985885,0.8660254037852536,0.5936665095080946,0.12,0.6221571089716758
0.707106781181663,0.707106781191432,0.5931793179317935,0.24,0.6709920468815403
0.8660254037783458,0.500000000010553,0.6871758604431872,0.4,0.7595228128924236
0.9659258262883147,0.2588190451053331,0.5931793179317935,0.24,0.8413562159899539
1.0,8.18938430043471e-12,0.5931793179317935,0.24,0.7368494488628435
0.9659258262887875,-0.25881904510356846,0.5641521294986647,0.56,0.6319240965536487
0.8660254037865353,-0.49999999999636857,0.5641521294986647,0.56,0.5268592158504255
0.7071067811932445,-0.7071067811798505,0.5641521294986647,0.56,0.4301660387888936
0.5000000000001706,-0.8660254037843401,0.5371994342291377,0.0,0.34812334310032095
0.25881904510780906,-0.9659258262876513,0.5371994342291377,0.0,0.3484023998883773
1.0752728452029229e-11,-1.0,0.5371994342291377,0.0,0.23064043532858935
-0.2588190451010925,-0.965925826289451,0.5091623448059095,0.0,0.14971396679224222
-0.4999999999941487,-0.8660254037878169,0.5091623448059095,0.0,0.07576391795730432
-0.7071067811780379,-0.7071067811950571,0.48200534339148193,0.0,0.05943909585600671
-0.8660254037830585,-0.5000000000023905,0.48200534339148193,0.0,0.03599832565927166
-0.9659258262869879,-0.2588190451102851,0.48200534339148193,0.0,0.04506767127110367
-1.0,1.235842624743104e-12,0.4561684739902563,0.0,0.08734477466164364
-0.9659258262901145,0.2588190450986165,0.4561684739902563,0.0,0.17161992465466722
-0.8660254037890985,0.49999999999192873,0.4561684739902563,0.0,0.29426538300544164
-0.7071067811865799,0.7071067811865152,0.5389753261040391,0.24,0.45821124598855867
-0.5000000000046104,0.8660254037817768,0.53968253968254,0.48,0.5924375610436724
-0.2588190451127611,0.9659258262863244,0.53968253968254,0.48,0.6740616715501604
-1.3275015268514146e-12,1.0,0.53968253968254,0.48,0.6432258964699316
0.25881904509614045,0.9659258262907778,0.5928650007857938,0.0,0.6645737407562439
0.49999999998970884,0.8660254037903803,0.5928650007857938,0.0,0.6316450397655923
0.7071067811847026,0.7071067811883924,0.6817538896746815,0.75,0.6852239430724152
0.8660254037804951,0.5000000000068303,0.6258997328304265,0.2,0.6383424026789452
0.9659258262894272,0.25881904510118103,0.6258997328304265,0.2,0.6296916422491977
1.0,3.8908456784459335e-12,0.6258997328304265,0.2,0.6790846937351751
0.9659258262914413,-0.2588190450936645,0.5701555869872714,0.0,0.5964838844704897
0.866025403784386,-0.5000000000000913,0.5701555869872714,0.0,0.4808148458211246
0.7071067811902051,-0.70710678118289,0.5701555869872714,0.0,0.4572345472303614
0.5000000000090503,-0.8660254037792134,0.5001728744303002,0.0,0.5530905539277242
0.258819045103657,-0.9659258262887638,0.5001728744303002,0.0,0.544579321892005
6.454189830040452e-12,-1.0,0.5001728744303002,0.0,0.28463792381749686
-0.25881904509118847,-0.9659258262921048,0.4565299387081567,0.0,0.19673503557974048
-0.4999999999978713,-0.8660254037856676,0.4565299387081567,0.0,0.12683131017161992
-0.7071067811810774,-0.7071067811920176,0.4565299387081567,0.0,0.07994976977814985
-0.8660254037779318,-0.5000000000112702,0.4353292472104351,0.0,0.03781219478163807
-0.9659258262881004,-0.258819045106133,0.4353292472104351,0.0,0.04046323426817357
-1.0,-9.017533981634971e-12,0.4353292472104351,0.0,0.09083298451234827
-0.9659258262890019,0.25881904510276854,0.42393525066792437,0.0,0.2045486256453188
-0.8660254037869493,0.49999999999565137,0.42393525066792437,0.0,0.2293846797823357
-0.7071067811938302,0.7071067811792648,0.42393525066792437,0.0,0.3348681456676434
-0.5000000000008878,0.866025403783926,0.5851013672795857,0.4,0.6615041160876238
-0.258819045108609,0.965925826287437,0.5732673267326738,0.0,0.6640156271801311
-1.158087813322949e-11,1.0,0.5732673267326738,0.0,0.5582531045067671
0.2588190451002925,0.9659258262896654,0.6645607417884647,0.0,0.627738244732803
0.4999999999934315,0.866025403788231,0.6645607417884647,0.0,0.6303892842193386
0.7071067811774523,0.7071067811956427,0.6926606946408929,0.0,0.6347146644342123
0.8660254037826444,0.5000000000031077,0.6926606946408929,0.0,0.5562997069903725
0.9659258262867735,0.258819045111085,0.6926606946408929,0.0,0.5692758476349937
1.0,-4.076929435428432e-13,0.6926606946408929,0.0,0.5463931910143714
0.9659258262903287,-0.25881904509781656,0.6457331447430463,0.0,0.5127668480535789
0.8660254037895126,-0.49999999999121153,0.6457331447430463,0.0,0.4340728338216827
0.7071067811871655,-0.7071067811859295,0.6457331447430463,0.0,0.3197990791125994
0.5000000000053276,-0.8660254037813627,0.6195819581958202,0.0,0.25170922282684527
0.258819045113561,-0.96592582628611,0.6195819581958202,0.0,0.2092925910422771
2.1556512080516754e-12,-1.0,0.6121483576929125,0.0,0.11664573740756244
-0.25881904509534054,-0.9659258262909922,0.6121483576929125,0.0,0.051765034184456535
-0.49999999998899164,-0.8660254037907944,0.6121483576929125,0.0,0.029859076322031535
-0.707106781184117,-0.7071067811889781,0.6121483576929125,0.0,0.020650202316171342
-0.8660254037800811,-0.5000000000075475,0.6127927078422135,0.0,0.026370866471326918
-0.965925826289213,-0.25881904510198095,0.6127927078422135,0.0,0.09543742151527837
-1.0,-4.718995359646194e-12,0.6156687097281162,0.0,0.34379796288544723
-0.9659258262916557,0.2588190450928645,0.6156687097281162,0.0,0.7321054834658853
-0.8660254037848001,0.49999999999937406,0.6156687097281162,0.0,0.8454025394167712
-0.7071067811907906,0.7071067811823044,0.6887002986012889,0.0,0.7134086786661086
-0.5000000000097675,0.8660254037787994,0.5851013672795857,0.4,0.6615041160876238
-0.2588190451044569,0.9659258262885495,0.6979412226936987,0.0,0.5359285614622575
-7.282339511240714e-12,1.0,0.6979412226936987,0.0,0.5597879168410771
0.25881904509038856,0.9659258262923192,0.7874430300172874,0.0,0.5801590623691921
0.4999999999971541,0.8660254037860817,0.7874430300172874,0.0,0.6017859634435607
0.7071067811804919,0.7071067811926032,0.7874430300172874,0.0,0.6415515557415934
0.8660254037847936,0.4999999999993851,0.8136570799937144,0.08,0.6922003627738245
0.965925826287886,0.25881904510693293,0.8136570799937144,0.08,0.8264266778289382
1.0,9.845683662835232e-12,0.8136570799937144,0.08,0.74326775498814
0.9659258262892162,-0.2588190451019686,0.7716485934307724,0.36,0.5685782056648527
0.8660254037873634,-0.49999999999493416,0.7716485934307724,0.36,0.44007255476489465
0.7071067811944157,-0.7071067811786793,0.7716485934307724,0.36,0.34812334310032095
0.500000000001605,-0.866025403783512,0.752192362093353,0.56,0.25268592158504255
0.25881904510940895,-0.9659258262872226,0.752192362093353,0.56,0.17566624808148457
1.240902781442975e-11,-1.0,0.752192362093353,0.56,0.2028742849169806
-0.2588190450994926,-0.9659258262898797,0.7311645450259312,0.56,0.17580577647551276
-0.4999999999927143,-0.8660254037886451,0.7311645450259312,0.56,0.069485140226036
-0.7071067811871565,-0.7071067811859386,0.7311645450259312,0.56,0.05274173294265383
-0.8660254037822304,-0.5000000000038249,0.7161244695898161,0.24,0.050788335426259254
-0.9659258262865592,-0.2588190451118849,0.7161244695898161,0.24,0.10841356215989954
-1.0,-4.204567376574177e-13,0.7161244695898161,0.24,0.38244732803125436
-0.9659258262905431,0.2588190450970166,0.6967468175388967,0.36,0.7654527696386214
-0.8660254037899268,0.4999999999904943,0.6967468175388967,0.36,0.8624250034882098
-0.7071067811877512,0.707106781185344,0.6967468175388967,0.36,0.8211245988558672
-0.5000000000060448,0.8660254037809486,0.7666195190947671,0.0,0.6377842891028324
-0.25881904511436093,0.9659258262858957,0.7666195190947671,0.0,0.5497418724710478
-2.9838008892519366e-12,1.0,0.7666195190947671,0.0,0.5634156550858099
0.2588190450945406,0.9659258262912066,0.8168945465975175,0.32,0.5982977535928561
0.5000000000008767,0.8660254037839324,0.8168945465975175,0.32,0.6147621040881819
0.7071067811835313,0.7071067811895637,0.8168945465975175,0.32,0.6421096693177061
0.866025403779667,0.5000000000082647,0.8253653936822256,0.24,0.6542486395981582
0.9659258262889986,0.25881904510278086,0.8253653936822256,0.24,0.8407981024138412
1.0,5.547145040846455e-12,0.8253653936822256,0.24,0.7916841077159201
0.96592582629187,-0.2588190450920646,0.7834983498349843,0.92,0.5950886005302078
0.8660254037852141,-0.49999999999865685,0.7834983498349843,0.92,0.3955629970699037
0.7071067811913763,-0.7071067811817189,0.7834983498349843,0.92,0.3253802148737268
0.5000000000104847,-0.8660254037783853,0.7295300958667297,0.92,0.2759871633877494
0.2588190451052569,-0.9659258262883351,0.7295300958667297,0.92,0.16464350495325797
8.110489192440974e-12,-1.0,0.7295300958667297,0.92,0.09460025115110926
-0.2588190451036447,-0.9659258262887671,0.6685054219707696,0.92,0.04646295521138552
-0.4999999999964369,-0.8660254037864958,0.6685054219707696,0.92,0.022185014650481377
-0.7071067811799063,-0.7071067811931888,0.6685054219707696,0.92,0.016324822101297615
-0.8660254037843796,-0.5000000000001023,0.6075593273613094,0.92,0.021905957862425007
-0.9659258262876717,-0.25881904510773285,0.6075593273613094,0.92,0.0959955350913911
-1.0,-1.0673833344035493e-11,0.6075593273613094,0.92,0.3666806195060695
-0.9659258262894306,0.25881904510116865,0.5680025145371679,0.92,0.7231756662480815
-0.8660254037877775,0.49999999999421696,0.5680025145371679,0.92,0.8034044928142877
-0.7071067811950014,0.7071067811780937,0.5680025145371679,0.92,0.7450816241105065
-0.5000000000023223,0.8660254037830979,0.5437372308659438,0.92,0.6591321333891447
-0.25881904511020887,0.9659258262870083,0.5437372308659438,0.92,0.5639737686619227
1.3147377327368402e-12,1.0,0.5437372308659438,0.92,0.5811357611273894
0.2588190450986927,0.965925826290094,0.5726858400125727,0.56,0.5811357611273894
0.49999999999199707,0.8660254037890591,0.5726858400125727,0.56,0.5977396400167434
0.7071067811865709,0.7071067811865241,0.5726858400125727,0.56,0.6324822101297614
0.8660254037818162,0.5000000000045421,0.6076850542197083,0.2,0.6479698618668899
0.9659258262863448,0.2588190451126849,0.6076850542197083,0.2,0.8508441467838704
1.0,1.2486064188576787e-12,0.6076850542197083,0.2,0.7881958978652155
0.9659258262907574,-0.25881904509621667,0.5683325475404684,0.12,0.5886702944049114
0.8660254037903408,-0.4999999999897771,0.5683325475404684,0.12,0.41398074508162414
0.7071067811883367,-0.7071067811847583,0.5683325475404684,0.12,0.33556578763778433
0.500000000006762,-0.8660254037805346,0.517994656608519,0.0,0.28477745221152506
0.25881904511516085,-0.9659258262856814,0.517994656608519,0.0,0.17580577647551276
3.811950570452197e-12,-1.0,0.517994656608519,0.0,0.10478582391516673
-0.25881904509374065,-0.9659258262914209,0.4774634606317778,0.0,0.051206920608343795
-0.5000000000001595,-0.8660254037843466,0.4774634606317778,0.0,0.03027766150411609
-0.7071067811829458,-0.7071067811901492,0.4367122426528369,0.0,0.01674340728338217
-0.866025403779253,-0.5000000000089819,0.4367122426528369,0.0,0.02720803683549602
-0.9659258262887842,-0.2588190451035808,0.4367122426528369,0.0,0.09446072275708108
-1.0,-6.375294722046716e-12,0.4334276284771339,0.0,0.36988977256871775
-0.9659258262920843,0.2588190450912647,0.4334276284771339,0.0,0.7750802288265661
-0.8660254037856282,0.49999999999793965,0.4334276284771339,0.0,0.7640574856983395
-0.7071067811919618,0.7071067811811332,0.4334276284771339,0.0,0.7078275429049812
-0.5000000000112019,0.8660254037779712,0.5324218136099321,0.0,0.6942932886842472
-0.2588190451060568,0.9659258262881208,0.5324218136099321,0.0,0.5677410353006836
-8.938638873641235e-12,1.0,0.5324218136099321,0.0,0.5973210548346588
0.25881904510284476,0.9659258262889815,0.6140185447116138,0.0,0.6137854053299846
0.4999999999957197,0.8660254037869098,0.6140185447116138,0.0,0.6308078694014232
0.7071067811793207,0.7071067811937743,0.6442558541568446,0.0,0.6827124319799078
0.8660254037839655,0.5000000000008195,0.6442558541568446,0.0,0.7544300265103948
0.9659258262874574,0.2588190451085328,0.6442558541568446,0.0,0.842891028324264
1.0,1.1501983025235754e-11,0.594137985227094,0.0,0.8025673224501185
0.965925826289645,-0.25881904510036874,0.594137985227094,0.0,0.6319240965536487
0.8660254037881916,-0.4999999999934998,0.594137985227094,0.0,0.4742570113017999
0.7071067811955869,-0.7071067811775081,0.5597674053119595,0.0,0.3747732663597042
0.5000000000030393,-0.8660254037826839,0.5597674053119595,0.0,0.3373796567601507
0.2588190451110088,-0.9659258262867939,0.5597674053119595,0.0,0.2800334868145668
-4.865880515365792e-13,-1.0,0.5501807323589509,0.0,0.22631505511371564
-0.2588190450978927,-0.9659258262903083,0.5501807323589509,0.0,0.29580019533975166
-0.49999999999127986,-0.8660254037894732,0.5501807323589509,0.0,0.12711036695967629
-0.7071067811859854,-0.7071067811871098,0.5452302373094455,0.0,0.03627738244732803
